supplier	sku	cost_ex_gst	cost_inc_gst
Roger pradier	8R106007059	1095.0000	1204.5000
Roger pradier	8R106007067	1095.0000	1204.5000
Roger pradier	8R106007082	1445.0000	1589.5000
Roger pradier	8R106007084	1445.0000	1589.5000
Roger pradier	8R106007134	1095.0000	1204.5000
Roger pradier	8R106008000	1095.0000	1204.5000
Roger pradier	8R106008001	1095.0000	1204.5000
Roger pradier	8R106008015	1095.0000	1204.5000
Roger pradier	8R106008019	1095.0000	1204.5000
Roger pradier	8R106008023	1095.0000	1204.5000
Roger pradier	8R106008046	1095.0000	1204.5000
Roger pradier	8R106008054	1095.0000	1204.5000
Roger pradier	8R106008056	1095.0000	1204.5000
Roger pradier	8R106008059	1095.0000	1204.5000
Roger pradier	8R106008067	1095.0000	1204.5000
Roger pradier	8R106008082	1445.0000	1589.5000
Roger pradier	8R106008084	1445.0000	1589.5000
Roger pradier	8R106008134	1095.0000	1204.5000
Roger pradier	8R106009000	1395.0000	1534.5000
Roger pradier	8R106009001	1395.0000	1534.5000
Roger pradier	8R106009015	1395.0000	1534.5000
Roger pradier	8R106009019	1395.0000	1534.5000
Roger pradier	8R106009023	1395.0000	1534.5000
Roger pradier	8R106009046	1395.0000	1534.5000
Roger pradier	8R106009054	1395.0000	1534.5000
Roger pradier	8R106009056	1395.0000	1534.5000
Roger pradier	8R106009059	1395.0000	1534.5000
Roger pradier	8R106009067	1395.0000	1534.5000
Roger pradier	8R106009082	2095.0000	2304.5000
Roger pradier	8R106009084	2095.0000	2304.5000
Roger pradier	8R106009134	1395.0000	1534.5000
Roger pradier	8R106010000	1395.0000	1534.5000
Roger pradier	8R106010001	1395.0000	1534.5000
Roger pradier	8R106010015	1395.0000	1534.5000
Roger pradier	8R106010019	1395.0000	1534.5000
Roger pradier	8R106010023	1395.0000	1534.5000
Roger pradier	8R106010046	1395.0000	1534.5000
Roger pradier	8R106010054	1395.0000	1534.5000
Roger pradier	8R106010056	1395.0000	1534.5000
Roger pradier	8R106010059	1395.0000	1534.5000
Roger pradier	8R106010067	1395.0000	1534.5000
Roger pradier	8R106010082	2095.0000	2304.5000
Roger pradier	8R106010084	2095.0000	2304.5000
Roger pradier	8R106010134	1395.0000	1534.5000
Roger pradier	8R106011000	1795.0000	1974.5000
Roger pradier	8R106011001	1795.0000	1974.5000
Roger pradier	8R106011015	1795.0000	1974.5000
Roger pradier	8R106011019	1795.0000	1974.5000
Roger pradier	8R106011023	1795.0000	1974.5000
Roger pradier	8R106011046	1795.0000	1974.5000
Roger pradier	8R106011054	1795.0000	1974.5000
Roger pradier	8R106011056	1795.0000	1974.5000
Roger pradier	8R106011059	1795.0000	1974.5000
Roger pradier	8R106011067	1795.0000	1974.5000
Roger pradier	8R106011082	2745.0000	3019.5000
Roger pradier	8R106011084	2745.0000	3019.5000
Roger pradier	8R106011134	1795.0000	1974.5000
Roger pradier	8R106012000	1795.0000	1974.5000
Roger pradier	8R106012001	1795.0000	1974.5000
Roger pradier	8R106012015	1795.0000	1974.5000
Roger pradier	8R106012019	1795.0000	1974.5000
Roger pradier	8R106012023	1795.0000	1974.5000
Roger pradier	8R106012046	1795.0000	1974.5000
Roger pradier	8R106012054	1795.0000	1974.5000
Roger pradier	8R106012056	1795.0000	1974.5000
Roger pradier	8R106012059	1795.0000	1974.5000
Roger pradier	8R106012067	1795.0000	1974.5000
Roger pradier	8R106012082	2745.0000	3019.5000
Roger pradier	8R106012084	2745.0000	3019.5000
Roger pradier	8R106012134	1795.0000	1974.5000
Roger pradier	8R106013000	385.0000	423.5000
Roger pradier	8R106013001	385.0000	423.5000
Roger pradier	8R106013015	385.0000	423.5000
Roger pradier	8R106013019	385.0000	423.5000
Roger pradier	8R106013023	385.0000	423.5000
Roger pradier	8R106013046	385.0000	423.5000
Roger pradier	8R106013054	385.0000	423.5000
Roger pradier	8R106013056	385.0000	423.5000
Roger pradier	8R106013059	385.0000	423.5000
Roger pradier	8R106013067	385.0000	423.5000
Roger pradier	8R106013082	745.0000	819.5000
Roger pradier	8R106013084	745.0000	819.5000
Roger pradier	8R106013134	385.0000	423.5000
Roger pradier	8R106014000	385.0000	423.5000
Roger pradier	8R106014001	385.0000	423.5000
Roger pradier	8R106014015	385.0000	423.5000
Roger pradier	8R106014019	385.0000	423.5000
Roger pradier	8R106014023	385.0000	423.5000
Roger pradier	8R106014046	385.0000	423.5000
Roger pradier	8R106014054	385.0000	423.5000
Roger pradier	8R106014056	385.0000	423.5000
Roger pradier	8R106014059	385.0000	423.5000
Roger pradier	8R106014067	385.0000	423.5000
Roger pradier	8R106014082	745.0000	819.5000
Roger pradier	8R106014084	745.0000	819.5000
Roger pradier	8R106014134	385.0000	423.5000
Roger pradier	8R106015000	385.0000	423.5000
Roger pradier	8R106015001	385.0000	423.5000
Roger pradier	8R106015015	385.0000	423.5000
Roger pradier	8R106015019	385.0000	423.5000
Roger pradier	8R106015023	385.0000	423.5000
Roger pradier	8R106015046	385.0000	423.5000
Roger pradier	8R106015054	385.0000	423.5000
Roger pradier	8R106015056	385.0000	423.5000
Roger pradier	8R106015059	385.0000	423.5000
Roger pradier	8R106015067	385.0000	423.5000
Roger pradier	8R106015082	745.0000	819.5000
Roger pradier	8R106015084	745.0000	819.5000
Roger pradier	8R106015134	385.0000	423.5000
Roger pradier	8R106016000	385.0000	423.5000
Roger pradier	8R106016001	385.0000	423.5000
Roger pradier	8R106016015	385.0000	423.5000
Roger pradier	8R106016019	385.0000	423.5000
Roger pradier	8R106016023	385.0000	423.5000
Roger pradier	8R106016046	385.0000	423.5000
Roger pradier	8R106016054	385.0000	423.5000
Roger pradier	8R106016056	385.0000	423.5000
Roger pradier	8R106016059	385.0000	423.5000
Roger pradier	8R106016067	385.0000	423.5000
Roger pradier	8R106016082	745.0000	819.5000
Roger pradier	8R106016084	745.0000	819.5000
Roger pradier	8R106016134	385.0000	423.5000
Roger pradier	8R107001001	390.0000	429.0000
Roger pradier	8R107001006	390.0000	429.0000
Roger pradier	8R107001019	390.0000	429.0000
Roger pradier	8R107001023	390.0000	429.0000
Roger pradier	8R107001046	390.0000	429.0000
Roger pradier	8R107001054	390.0000	429.0000
Roger pradier	8R107001059	390.0000	429.0000
Roger pradier	8R107001065	390.0000	429.0000
Roger pradier	8R107001067	390.0000	429.0000
Roger pradier	8R107002001	445.0000	489.5000
Roger pradier	8R107002006	445.0000	489.5000
Roger pradier	8R107002019	445.0000	489.5000
Roger pradier	8R107002023	445.0000	489.5000
Roger pradier	8R107002046	445.0000	489.5000
Roger pradier	8R107002054	445.0000	489.5000
Roger pradier	8R107002059	445.0000	489.5000
Roger pradier	8R107002065	445.0000	489.5000
Roger pradier	8R107002067	445.0000	489.5000
Roger pradier	8R107004001	445.0000	489.5000
Roger pradier	8R107004006	445.0000	489.5000
Roger pradier	8R107004019	445.0000	489.5000
Roger pradier	8R107004023	445.0000	489.5000
Roger pradier	8R107004046	445.0000	489.5000
Roger pradier	8R107004054	445.0000	489.5000
Roger pradier	8R107004059	445.0000	489.5000
Roger pradier	8R107004065	445.0000	489.5000
Roger pradier	8R107004067	445.0000	489.5000
Roger pradier	8R107006001	545.0000	599.5000
Roger pradier	8R107006006	545.0000	599.5000
Roger pradier	8R107006019	545.0000	599.5000
Roger pradier	8R107006023	545.0000	599.5000
Roger pradier	8R107006046	545.0000	599.5000
Roger pradier	8R107006054	545.0000	599.5000
Roger pradier	8R107006059	545.0000	599.5000
Roger pradier	8R107006065	545.0000	599.5000
Roger pradier	8R107006067	545.0000	599.5000
Roger pradier	8R107007001	595.0000	654.5000
Roger pradier	8R107007006	595.0000	654.5000
Roger pradier	8R107007019	595.0000	654.5000
Roger pradier	8R107007023	595.0000	654.5000
Roger pradier	8R107007046	595.0000	654.5000
Roger pradier	8R107007054	595.0000	654.5000
Roger pradier	8R107007059	595.0000	654.5000
Roger pradier	8R107007065	595.0000	654.5000
Roger pradier	8R107007067	595.0000	654.5000
Roger pradier	8R107009001	595.0000	654.5000
Roger pradier	8R107009006	595.0000	654.5000
Roger pradier	8R107009019	595.0000	654.5000
Roger pradier	8R107009023	595.0000	654.5000
Roger pradier	8R107009046	595.0000	654.5000
Roger pradier	8R107009054	595.0000	654.5000
Roger pradier	8R107009059	595.0000	654.5000
Roger pradier	8R107009065	595.0000	654.5000
Roger pradier	8R107009067	595.0000	654.5000
Roger pradier	8R107011001	745.0000	819.5000
Roger pradier	8R107011006	745.0000	819.5000
Roger pradier	8R107011019	745.0000	819.5000
Roger pradier	8R107011023	745.0000	819.5000
Roger pradier	8R107011046	745.0000	819.5000
Roger pradier	8R107011054	745.0000	819.5000
Roger pradier	8R107011059	745.0000	819.5000
Roger pradier	8R107011065	745.0000	819.5000
Roger pradier	8R107011067	745.0000	819.5000
Roger pradier	8R107012001	895.0000	984.5000
Roger pradier	8R107012006	895.0000	984.5000
Roger pradier	8R107012019	895.0000	984.5000
Roger pradier	8R107012023	895.0000	984.5000
Roger pradier	8R107012046	895.0000	984.5000
Roger pradier	8R107012054	895.0000	984.5000
Roger pradier	8R107012059	895.0000	984.5000
Roger pradier	8R107012065	895.0000	984.5000
Roger pradier	8R107012067	895.0000	984.5000
Roger pradier	8R107013001	945.0000	1039.5000
Roger pradier	8R107013006	945.0000	1039.5000
Roger pradier	8R107013019	945.0000	1039.5000
Roger pradier	8R107013023	945.0000	1039.5000
Roger pradier	8R107013046	945.0000	1039.5000
Roger pradier	8R107013054	945.0000	1039.5000
Roger pradier	8R107013059	945.0000	1039.5000
Roger pradier	8R107013065	945.0000	1039.5000
Roger pradier	8R107013067	945.0000	1039.5000
Roger pradier	8R107014001	1145.0000	1259.5000
Roger pradier	8R107014006	1145.0000	1259.5000
Roger pradier	8R107014019	1145.0000	1259.5000
Roger pradier	8R107014023	1145.0000	1259.5000
Roger pradier	8R107014046	1145.0000	1259.5000
Roger pradier	8R107014054	1145.0000	1259.5000
Roger pradier	8R107014059	1145.0000	1259.5000
Roger pradier	8R107014065	1145.0000	1259.5000
Roger pradier	8R107014067	1145.0000	1259.5000
Roger pradier	8R108001001	300.0000	330.0000
Roger pradier	8R108001006	300.0000	330.0000
Roger pradier	8R108001014	300.0000	330.0000
Roger pradier	8R108001046	300.0000	330.0000
Roger pradier	8R108001053	300.0000	330.0000
Roger pradier	8R108001054	300.0000	330.0000
Roger pradier	8R108001056	300.0000	330.0000
Roger pradier	8R108001059	300.0000	330.0000
Roger pradier	8R108001065	300.0000	330.0000
Roger pradier	8R108001066	300.0000	330.0000
Roger pradier	8R108001101	300.0000	330.0000
Roger pradier	8R108001105	300.0000	330.0000
Roger pradier	8R108001107	300.0000	330.0000
Roger pradier	8R108001109	300.0000	330.0000
Roger pradier	8R108001110	300.0000	330.0000
Roger pradier	8R108001111	300.0000	330.0000
Roger pradier	8R108001113	300.0000	330.0000
Roger pradier	8R108001129	300.0000	330.0000
Roger pradier	8R108001144	350.0000	385.0000
Roger pradier	8R108002001	695.0000	764.5000
Roger pradier	8R108002006	695.0000	764.5000
Roger pradier	8R108002014	695.0000	764.5000
Roger pradier	8R108002046	695.0000	764.5000
Roger pradier	8R108002053	695.0000	764.5000
Roger pradier	8R108002054	695.0000	764.5000
Roger pradier	8R108002056	695.0000	764.5000
Roger pradier	8R108002059	695.0000	764.5000
Roger pradier	8R108002065	695.0000	764.5000
Roger pradier	8R108002066	695.0000	764.5000
Roger pradier	8R108002101	695.0000	764.5000
Roger pradier	8R108002105	695.0000	764.5000
Roger pradier	8R108002107	695.0000	764.5000
Roger pradier	8R108002109	695.0000	764.5000
Roger pradier	8R108002110	695.0000	764.5000
Roger pradier	8R108002111	695.0000	764.5000
Roger pradier	8R108002113	695.0000	764.5000
Roger pradier	8R108003001	695.0000	764.5000
Roger pradier	8R108003006	695.0000	764.5000
Roger pradier	8R108003014	695.0000	764.5000
Roger pradier	8R108003046	695.0000	764.5000
Roger pradier	8R108003053	695.0000	764.5000
Roger pradier	8R108003054	695.0000	764.5000
Roger pradier	8R108003056	695.0000	764.5000
Roger pradier	8R108003059	695.0000	764.5000
Roger pradier	8R108003065	695.0000	764.5000
Roger pradier	8R108003066	695.0000	764.5000
Roger pradier	8R108003101	695.0000	764.5000
Roger pradier	8R108003105	695.0000	764.5000
Roger pradier	8R108003107	695.0000	764.5000
Roger pradier	8R108003109	695.0000	764.5000
Roger pradier	8R108003110	695.0000	764.5000
Roger pradier	8R108003111	695.0000	764.5000
Roger pradier	8R108003113	695.0000	764.5000
Roger pradier	8R108004001	350.0000	385.0000
Roger pradier	8R108004006	350.0000	385.0000
Roger pradier	8R108004014	350.0000	385.0000
Roger pradier	8R108004046	350.0000	385.0000
Roger pradier	8R108004053	350.0000	385.0000
Roger pradier	8R108004054	350.0000	385.0000
Roger pradier	8R108004056	350.0000	385.0000
Roger pradier	8R108004059	350.0000	385.0000
Roger pradier	8R108004065	350.0000	385.0000
Roger pradier	8R108004066	350.0000	385.0000
Roger pradier	8R108004101	350.0000	385.0000
Roger pradier	8R108004105	350.0000	385.0000
Roger pradier	8R108004107	350.0000	385.0000
Roger pradier	8R108004109	350.0000	385.0000
Roger pradier	8R108004110	350.0000	385.0000
Roger pradier	8R108004111	350.0000	385.0000
Roger pradier	8R108004113	350.0000	385.0000
Roger pradier	8R108004129	350.0000	385.0000
Roger pradier	8R108004144	425.0000	467.5000
Roger pradier	8R108005001	745.0000	819.5000
Roger pradier	8R108005006	745.0000	819.5000
Roger pradier	8R108005014	745.0000	819.5000
Roger pradier	8R108005046	745.0000	819.5000
Roger pradier	8R108005053	745.0000	819.5000
Roger pradier	8R108005054	745.0000	819.5000
Roger pradier	8R108005056	745.0000	819.5000
Roger pradier	8R108005059	745.0000	819.5000
Roger pradier	8R108005065	745.0000	819.5000
Roger pradier	8R108005066	745.0000	819.5000
Roger pradier	8R108005101	745.0000	819.5000
Roger pradier	8R108005105	745.0000	819.5000
Roger pradier	8R108005107	745.0000	819.5000
Roger pradier	8R108005109	745.0000	819.5000
Roger pradier	8R108005110	745.0000	819.5000
Roger pradier	8R108005111	745.0000	819.5000
Roger pradier	8R108005113	745.0000	819.5000
Roger pradier	8R108006001	745.0000	819.5000
Roger pradier	8R108006006	745.0000	819.5000
Roger pradier	8R108006014	745.0000	819.5000
Roger pradier	8R108006046	745.0000	819.5000
Roger pradier	8R108006053	745.0000	819.5000
Roger pradier	8R108006054	745.0000	819.5000
Roger pradier	8R108006056	745.0000	819.5000
Roger pradier	8R108006059	745.0000	819.5000
Roger pradier	8R108006065	745.0000	819.5000
Roger pradier	8R108006066	745.0000	819.5000
Roger pradier	8R108006101	745.0000	819.5000
Roger pradier	8R108006105	745.0000	819.5000
Roger pradier	8R108006107	745.0000	819.5000
Roger pradier	8R108006109	745.0000	819.5000
Roger pradier	8R108006110	745.0000	819.5000
Roger pradier	8R108006111	745.0000	819.5000
Roger pradier	8R108006113	745.0000	819.5000
Roger pradier	8R108007001	895.0000	984.5000
Roger pradier	8R108007006	895.0000	984.5000
Roger pradier	8R108007014	895.0000	984.5000
Roger pradier	8R108007046	895.0000	984.5000
Roger pradier	8R108007053	895.0000	984.5000
Roger pradier	8R108007054	895.0000	984.5000
Roger pradier	8R108007056	895.0000	984.5000
Roger pradier	8R108007059	895.0000	984.5000
Roger pradier	8R108007065	895.0000	984.5000
Roger pradier	8R108007066	895.0000	984.5000
Roger pradier	8R108007101	895.0000	984.5000
Roger pradier	8R108007105	895.0000	984.5000
Roger pradier	8R108007107	895.0000	984.5000
Roger pradier	8R108007109	895.0000	984.5000
Roger pradier	8R108007110	895.0000	984.5000
Roger pradier	8R108007111	895.0000	984.5000
Roger pradier	8R108007113	895.0000	984.5000
Roger pradier	8R108009001	1395.0000	1534.5000
Roger pradier	8R108009001-CH	1445.0000	1589.5000
Roger pradier	8R108009001-SK	1445.0000	1589.5000
Roger pradier	8R108009006	1395.0000	1534.5000
Roger pradier	8R108009006-CH	1445.0000	1589.5000
Roger pradier	8R108009006-SK	1445.0000	1589.5000
Roger pradier	8R108009014	1395.0000	1534.5000
Roger pradier	8R108009014-CH	1445.0000	1589.5000
Roger pradier	8R108009014-SK	1445.0000	1589.5000
Roger pradier	8R108009046	1395.0000	1534.5000
Roger pradier	8R108009046-CH	1445.0000	1589.5000
Roger pradier	8R108009046-SK	1445.0000	1589.5000
Roger pradier	8R108009053	1395.0000	1534.5000
Roger pradier	8R108009053-CH	1445.0000	1589.5000
Roger pradier	8R108009053-SK	1445.0000	1589.5000
Roger pradier	8R108009054	1395.0000	1534.5000
Roger pradier	8R108009054-CH	1445.0000	1589.5000
Roger pradier	8R108009054-SK	1445.0000	1589.5000
Roger pradier	8R108009056	1395.0000	1534.5000
Roger pradier	8R108009056-CH	1445.0000	1589.5000
Roger pradier	8R108009056-SK	1445.0000	1589.5000
Roger pradier	8R108009059	1395.0000	1534.5000
Roger pradier	8R108009059-CH	1445.0000	1589.5000
Roger pradier	8R108009059-SK	1445.0000	1589.5000
Roger pradier	8R108009065	1395.0000	1534.5000
Roger pradier	8R108009065-CH	1445.0000	1589.5000
Roger pradier	8R108009065-SK	1445.0000	1589.5000
Roger pradier	8R108009066	1395.0000	1534.5000
Roger pradier	8R108009066-CH	1445.0000	1589.5000
Roger pradier	8R108009066-SK	1445.0000	1589.5000
Roger pradier	8R108009101	1395.0000	1534.5000
Roger pradier	8R108009101-CH	1445.0000	1589.5000
Roger pradier	8R108009101-SK	1445.0000	1589.5000
Roger pradier	8R108009105	1395.0000	1534.5000
Roger pradier	8R108009105-CH	1445.0000	1589.5000
Roger pradier	8R108009105-SK	1445.0000	1589.5000
Roger pradier	8R108009107	1395.0000	1534.5000
Roger pradier	8R108009107-CH	1445.0000	1589.5000
Roger pradier	8R108009107-SK	1445.0000	1589.5000
Roger pradier	8R108009109	1395.0000	1534.5000
Roger pradier	8R108009109-CH	1445.0000	1589.5000
Roger pradier	8R108009109-SK	1445.0000	1589.5000
Roger pradier	8R108009110	1395.0000	1534.5000
Roger pradier	8R108009110-CH	1445.0000	1589.5000
Roger pradier	8R108009110-SK	1445.0000	1589.5000
Roger pradier	8R108009111	1395.0000	1534.5000
Roger pradier	8R108009111-CH	1445.0000	1589.5000
Roger pradier	8R108009111-SK	1445.0000	1589.5000
Roger pradier	8R108009113	1395.0000	1534.5000
Roger pradier	8R108009113-CH	1445.0000	1589.5000
Roger pradier	8R108009113-SK	1445.0000	1589.5000
Roger pradier	8R108010001	945.0000	1039.5000
Roger pradier	8R108010006	945.0000	1039.5000
Roger pradier	8R108010014	945.0000	1039.5000
Roger pradier	8R108010046	945.0000	1039.5000
Roger pradier	8R108010053	945.0000	1039.5000
Roger pradier	8R108010054	945.0000	1039.5000
Roger pradier	8R108010056	945.0000	1039.5000
Roger pradier	8R108010059	945.0000	1039.5000
Roger pradier	8R108010065	945.0000	1039.5000
Roger pradier	8R108010066	945.0000	1039.5000
Roger pradier	8R108010101	945.0000	1039.5000
Roger pradier	8R108010105	945.0000	1039.5000
Roger pradier	8R108010107	945.0000	1039.5000
Roger pradier	8R108010109	945.0000	1039.5000
Roger pradier	8R108010110	945.0000	1039.5000
Roger pradier	8R108010111	945.0000	1039.5000
Roger pradier	8R108010113	945.0000	1039.5000
Roger pradier	8R108012001	1395.0000	1534.5000
Roger pradier	8R108012001-CH	1495.0000	1644.5000
Roger pradier	8R108012001-SK	1495.0000	1644.5000
Roger pradier	8R108012006	1395.0000	1534.5000
Roger pradier	8R108012006-CH	1495.0000	1644.5000
Roger pradier	8R108012006-SK	1495.0000	1644.5000
Roger pradier	8R108012014	1395.0000	1534.5000
Roger pradier	8R108012014-CH	1495.0000	1644.5000
Roger pradier	8R108012014-SK	1495.0000	1644.5000
Roger pradier	8R108012046	1395.0000	1534.5000
Roger pradier	8R108012046-CH	1495.0000	1644.5000
Roger pradier	8R108012046-SK	1495.0000	1644.5000
Roger pradier	8R108012053	1395.0000	1534.5000
Roger pradier	8R108012053-CH	1495.0000	1644.5000
Roger pradier	8R108012053-SK	1495.0000	1644.5000
Roger pradier	8R108012054	1395.0000	1534.5000
Roger pradier	8R108012054-CH	1495.0000	1644.5000
Roger pradier	8R108012054-SK	1495.0000	1644.5000
Roger pradier	8R108012056	1395.0000	1534.5000
